0	0.999650121	0.000578714	0.000626063	0.002060409	0.000936718	0.00413963	0.001050783	0.001223851	0.000548025	0.027168596
6	0.00490761	0.000762929	0.001371892	0.003832672	0.002164074	0.000925113	0.999593973	0.000709162	0.00115437	0.002431366
6	0.002495028	0.000514799	0.005856575	0.002688929	0.002559238	0.001058945	0.999596059	0.000816102	0.002554041	0.000643041
3	0.000754661	0.00237662	0.006280409	0.999732435	0.003100717	0.01482062	0.001368231	0.001995889	0.002369721	0.001350004
7	0.002428384	0.003387434	0.005152253	0.006549414	0.004769053	0.007586596	0.008150179	0.999645114	0.001431305	0.003747838
8	0.000825261	0.000360421	0.006765476	0.003836178	0.002423862	0.001102106	0.000452052	0.00193589	0.999667883	0.012842434
0	0.999642074	0.00045453	0.007394081	0.002727878	0.0026935	0.002068014	0.00032006	0.002980925	0.002876605	0.055988543
9	0.001917937	0.00075701	0.000699508	0.00195521	0.002507775	0.000781195	0.002554073	0.001106609	0.000957184	0.999662042
5	0.000601881	0.001528792	0.015904758	0.00581	0.000912261	0.999584436	0.000857718	0.0005142	0.0012002	0.002904029
1	0.000411673	0.999644816	0.000830805	0.005256455	0.002973356	0.000436309	0.000979561	0.007165233	0.000489116	0.000339068
6	0.009654997	0.001373238	0.000952968	0.001900689	0.007961783	0.008564598	0.999590278	0.002352274	0.00441842	0.000965341
3	0.004810574	0.000872612	0.030888019	0.962653518	0.002237697	0.019533679	0.033845302	0.001463824	0.009053997	0.042219508
4	0.006153729	0.003399646	0.00434558	0.015530648	0.999548376	0.02239643	0.014422228	0.027849564	0.003804109	0.001481159
5	0.000931075	0.000517662	0.003799067	0.005838113	0.003880691	0.999610603	0.000691545	0.000914243	0.003301079	0.000426018
6	0.046472844	0.001024627	0.00147039	0.001588086	0.022617541	0.000920771	0.999597609	0.001117792	0.003199505	0.001538431
4	0.006603551	0.000958182	0.001354246	0.001729119	0.999571502	0.001127675	0.002683999	0.003037553	0.001708847	0.016630482
1	0.000233528	0.999663651	0.000294073	0.001211468	0.002190656	0.000286226	0.00105879	0.002313865	0.003076353	0.000321906
4	0.000559444	0.000524274	0.001346451	0.000379203	0.999632895	0.002216137	0.000508268	0.001520877	0.006448322	0.007444581
2	0.000834752	0.013282965	0.999617159	0.005624892	0.0007599	0.005309729	0.002897422	0.001787789	0.005313426	0.001567688
2	0.002029087	0.003422242	0.999639928	0.005047957	0.004134112	0.000926192	0.001838772	0.001147267	0.000907642	0.002644488
1	0.000613471	0.999648511	0.000664156	0.002298253	0.000877374	0.001896362	0.000326516	0.002228016	0.000579009	0.002313389
1	0.000155146	0.999659777	0.000565028	0.001246011	0.000928573	0.000759921	0.000179057	0.002062034	0.00010751	0.000600777
1	0.000242183	0.999652267	0.000600685	0.001940706	0.001222393	0.000631887	0.000356269	0.000753327	0.000110973	0.000125753
5	0.001203801	0.001252415	0.018294046	0.002871575	0.001314486	0.999599159	0.005834435	0.003056493	0.007039691	0.001066019
8	0.004206769	0.0016023	0.004769281	0.084917761	0.002749037	0.017196396	0.002257104	0.002444587	0.999378145	0.000834322
2	0.001046182	0.015356338	0.999617934	0.00237956	0.0010636	0.017991912	0.000840299	0.000632664	0.002352426	0.001642587
0	0.999641597	0.002044854	0.001570705	0.005405182	0.00096307	0.011129937	0.000835594	0.004867351	0.001169638	0.016458685
1	0.002762703	0.999662161	0.017175192	0.002523008	0.000581283	0.004956103	0.007332277	0.001280533	0.000808444	0.004861116
0	0.999650598	0.002346352	0.007713497	0.004521817	0.003953573	0.000333681	0.0043124	0.002384227	0.0093147	0.005529112
0	0.999629736	0.001605221	0.000627419	0.000515066	0.000774368	0.01552027	0.001620853	0.001066127	0.00767183	0.022245914
1	0.000196461	0.999635279	0.000345146	0.003273277	0.001403092	0.000613447	0.000541652	0.0027947	0.000255791	0.000496237
4	0.001145997	0.000509197	0.00062981	0.00141453	0.999612629	0.001512553	0.001334651	0.005069937	0.002497272	0.007032121
3	0.001988439	0.000608894	0.013532924	0.999652565	0.0009776	0.015946783	0.001929423	0.002693611	0.025990689	0.001773732
1	0.001929533	0.999607086	0.018781275	0.000752894	0.004993441	0.003505505	0.002130956	0.003209435	0.000269605	0.001042693
1	0.000356827	0.999639094	0.005658458	0.001192165	0.003863887	0.001153004	0.000216557	0.00836204	0.000246682	0.000958222
9	0.00184123	0.002180074	0.006677203	0.007702995	0.003789632	0.003975581	0.001132536	0.011189315	0.008300464	0.999590158
2	0.005367775	0.000544392	0.999647081	0.001073818	0.007274439	0.001902766	0.012140065	0.000660652	0.001664039	0.001520268
4	0.000830614	0.000522955	0.001922829	0.004618738	0.999621034	0.000892726	0.001749804	0.001081564	0.007388763	0.002047954
9	0.000328459	0.000600091	0.001392102	0.000559084	0.000771538	0.010903997	0.003207273	0.00097153	0.002825107	0.999651253
9	0.003831708	0.00179793	0.000352852	0.001661564	0.000283499	0.000485475	0.001129307	0.000808788	0.030584481	0.999622822
3	0.00096421	0.002838578	0.00336004	0.999693334	0.000473178	0.004985215	0.001213105	0.000708052	0.001237762	0.000405454
5	0.002251199	0.001419413	0.007973938	0.007218026	0.001093314	0.999585927	0.007994941	0.010857511	0.00152351	0.006427872
7	0.000831322	0.000749661	0.002297367	0.003733458	0.000701216	0.008069023	0.001929988	0.999656677	0.001176501	0.006779706
2	0.005289108	0.000172448	0.999419749	0.003424648	0.002133982	0.001406183	0.008153931	0.001822582	0.011273568	0.001323113
1	0.001803921	0.999555886	0.006637169	0.003176982	0.006857626	0.007298656	0.006642888	0.001124564	0.003195767	0.00082323
8	0.006068566	0.000320107	0.004239683	0.002102297	0.001969978	0.007195982	0.009541828	0.003906886	0.999665678	0.00100324
1	0.000976266	0.999648333	0.00118227	0.00035933	0.001626563	0.000709256	0.003067094	0.001411098	0.000165702	0.001739165
3	0.008458946	0.00470221	0.005263984	0.999656439	0.002485804	0.001968759	0.002778326	0.004024914	0.001514758	0.001549084
8	0.000191497	0.000680232	0.002564683	0.016695118	0.00367797	0.019040314	0.002131834	0.000789765	0.999606729	0.001052222
7	0.000930246	0.000575192	0.008349911	0.002899139	0.001898211	0.002258776	0.000369789	0.999653101	0.006697399	0.000862457
2	0.015408132	0.000709255	0.999569476	0.003164257	0.008057944	0.004211464	0.011285544	0.001845915	0.000733566	0.001281136
4	0.001132868	0.001008216	0.002945441	0.001286939	0.999645233	0.000295014	0.003321717	0.000499365	0.000281334	0.000534071
5	0.001488101	0.002406611	0.000547695	0.001041491	0.003186863	0.999562442	0.001530957	0.000767813	0.001175512	0.005930915
8	0.007259867	0.000591028	0.00186719	0.004435545	0.000907775	0.003021363	0.005235295	0.001121928	0.999637783	0.999672353
2	0.005175495	0.013456028	0.999624014	0.004951285	0.010927856	0.049813528	0.020380812	0.055105884	0.002931131	0.015106864
0	0.999669611	0.000409857	0.000627633	0.001322875	0.000839861	0.001260052	0.001457524	0.000596949	0.00127345	0.007254438
4	0.001249569	0.000480798	0.003379025	0.000934276	0.999628186	0.000592518	0.001588304	0.000743693	0.000865447	0.005978985
4	0.001223308	0.000739563	0.001704843	0.003605375	0.999540806	0.00126731	0.001475579	0.001567704	0.002210165	0.032151263
9	0.000777473	0.00039373	0.001787134	0.000776363	0.001432098	0.001171977	0.001121808	0.001205084	0.001652844	0.99964112
7	0.001262743	0.001519218	0.003300555	0.00213029	0.001126348	0.001418152	0.000875031	0.999658346	0.001010171	0.002194527
2	0.000607364	0.002080155	0.999559283	0.002128386	0.000960108	0.004387558	0.001899456	0.001144479	0.000861135	0.00412479
2	0.001366599	0.004413159	0.999649286	0.001592833	0.003749587	0.000929879	0.015372716	0.001608539	0.001881612	0.003602517
8	0.001105502	0.000659334	0.001733423	0.001377245	0.000329248	0.010033349	0.002532029	0.001752988	0.99966681	0.001738964
7	0.000945069	0.00160044	0.003439137	0.004109623	0.001594064	0.014781186	0.000659014	0.999670923	0.001068332	0.001603983
9	0.002165879	0.000636258	0.305124015	0.012756454	0.040093452	0.013741304	0.00127318	0.007381233	0.005734057	0.999570847
8	0.036201566	0.003098192	0.006753003	0.005373474	0.000716926	0.001222997	0.006466626	0.011546051	0.999587655	0.296366632
8	0.00057801	0.000691971	0.001965724	0.001093534	0.000911237	0.004379912	0.001860006	0.002777241	0.999654233	0.005765282
3	0.006543277	0.000696256	0.00062721	0.99971205	0.00144674	0.005584254	0.000364644	0.000878182	0.001167183	0.000647743
1	0.000265777	0.999658287	0.000317114	0.003096631	0.000973755	0.000611871	0.000152312	0.00101774	0.000172744	0.000336988
9	0.001967	0.000808539	0.000941634	0.089865409	0.014341259	0.007412874	0.002075773	0.002472108	0.000714025	0.999644041
1	0.000432201	0.999640703	0.000799091	0.00154395	0.001335762	0.000625024	0.001393433	0.000556902	0.000130094	0.001129782
2	0.000813043	0.001572623	0.999624133	0.004657902	0.001134275	0.001669183	0.029505745	0.000547628	0.004683687	0.000985083
2	0.000460237	0.007692243	0.999577582	0.002851936	0.00608816	0.001144334	0.000845352	0.002155802	0.002839471	0.002003432
7	0.015719583	0.00190258	0.010635248	0.010341299	0.0024114	0.000632303	0.002777334	0.999568343	0.001025097	0.009527638
9	0.001813157	0.000680069	0.001105111	0.000580871	0.000955849	0.001040439	0.004479121	0.001979197	0.000588636	0.99967581
6	0.000878285	0.000615876	0.00289125	0.003815238	0.00561141	0.148986265	0.999556005	0.000715044	0.003141615	0.001164546
1	0.000200566	0.999643326	0.001107426	0.00061664	0.00200305	0.000623567	0.000967998	0.000726695	0.000513979	0.002061561
8	0.001435213	0.002179818	0.009490108	0.005976455	0.071851254	0.006185484	0.002793468	0.011075671	0.999576211	0.00297438
9	0.001207702	0.000245848	0.000891595	0.001318941	0.001123341	0.000890273	0.000940684	0.00983806	0.000470893	0.999632359
0	0.99962759	0.001483874	0.005513232	0.000740766	0.000606194	0.020193014	0.000571657	0.004252821	0.015973847	0.017450236
0	0.999601066	0.000523533	0.000800355	0.000987702	0.000460431	0.000584458	0.000374467	0.019521736	0.001449636	0.007075485
2	0.001195863	0.000589286	0.99958694	0.021039434	0.000631549	0.003644488	0.008584563	0.006725923	0.003922896	0.004550087
4	0.000891262	0.003555063	0.006162708	0.009848161	0.999598503	0.005573512	0.001143186	0.010531838	0.002939709	0.001930221
1	0.000683233	0.999664426	0.000533812	0.000564641	0.001431227	0.001802344	0.000388493	0.002356383	0.000758197	0.001347465
4	0.002531715	0.002801101	0.008572504	0.001993316	0.999630392	0.001164926	0.001104666	0.000680518	0.0035288	0.002491801
2	0.000665248	0.006245084	0.999572277	0.008684911	0.001442379	0.007342627	0.001804855	0.000708966	0.001394075	0.006379596
4	0.002241534	0.000663977	0.001327406	0.00332857	0.999639153	0.003597089	0.001386984	0.006980383	0.000806079	0.001622167
3	0.000323158	0.000924617	0.001089643	0.999739468	0.000428179	0.005029414	0.002144524	0.000909494	0.001935416	0.002707885
0	0.999651134	0.000544267	0.000548096	0.002382641	0.001772308	0.001168882	0.002164218	0.000768647	0.001334294	0.05814968
1	0.000517144	0.999611616	0.000583261	0.001907206	0.000291945	0.001114734	0.001022916	0.000419848	0.000223357	0.000277385
6	0.000565332	0.002016881	0.000965133	0.012201385	0.0012656	0.004614867	0.999592543	0.001013349	0.007457314	0.001769658
2	0.001757906	0.005289871	0.999605119	0.018854108	0.000542322	0.061942525	0.008842173	0.001148271	0.00306538	0.002162603
9	0.002359926	0.003024471	0.018401353	0.018398257	0.00157369	0.003674149	0.002536107	0.008971062	0.102012716	0.999656618
9	0.000584942	0.001111142	0.003935118	0.001175043	0.000357745	0.005039817	0.001553018	0.000979492	0.002952141	0.999628484
0	0.999541104	0.007950228	0.003125584	0.002588245	0.001514839	0.018391473	0.002102203	0.04285115	0.005798892	0.140234664
2	0.002588889	0.18244642	0.999642432	0.004647593	0.005555411	0.010914218	0.006886321	0.002551247	0.003819403	0.001919837
7	0.003676986	0.004338422	0.00111674	0.004156501	0.000731202	0.006723578	0.000918592	0.99966532	0.006638131	0.00283099
1	0.00035124	0.999653161	0.000736875	0.001989241	0.00067243	0.000452576	0.000402941	0.000936699	0.000186965	0.000460704
1	0.000169968	0.999665141	0.001382035	0.001194691	0.000584688	0.00126623	0.000289643	0.003112235	0.000367214	0.001298699
3	0.000469121	0.004913659	0.001428031	0.999742806	0.000923299	0.001759576	0.000511022	0.00599121	0.001319007	0.000630504
9	0.000399592	0.000395691	0.00284977	0.002283366	0.001780576	0.001271186	0.000972276	0.007141603	0.000897956	0.999632001
8	0.006485926	0.002580247	0.00223521	0.017492216	0.001775749	0.001546177	0.001215516	0.008002711	0.999611259	0.003394339
5	0.001465375	0.001480618	0.038144372	0.044020005	0.006598165	0.999425173	0.020618342	0.014073262	0.001938658	0.000764542
1	0.000191756	0.999661744	0.000144038	0.001419698	0.001792292	0.00055236	0.000248214	0.000257356	0.000325253	0.002577915
8	0.001179015	0.000708085	0.0068365	0.00721981	0.001388588	0.005275547	0.000696183	0.000941773	0.999636054	0.000732377
0	0.999650121	0.00161331	0.004290053	0.001717229	0.01234157	0.019673791	0.002063891	0.00272539	0.000459971	0.012081582
1	0.000216793	0.999662399	0.001614135	0.00026172	0.002793397	0.000507137	0.000654521	0.001704247	0.002086883	0.000248063
1	0.001129199	0.999663234	0.000557314	0.003638738	0.000336715	0.000460188	0.000443383	0.001353455	0.004642211	0.000697076
5	0.002176119	0.001372939	0.006333985	0.047127891	0.001295725	0.999608994	0.004936256	0.014008503	0.001135225	0.015009867
1	0.000303154	0.999530196	0.012056144	0.001679253	0.003805612	0.006164277	0.008385615	0.004207524	0.003748166	0.000770992
5	0.000776131	0.00047354	0.00123283	0.004350479	0.000414885	0.999603093	0.000513045	0.000699154	0.000312781	0.000347633
7	0.006745101	0.003206309	0.00234098	0.002474354	0.043058921	0.393588632	0.001504869	0.511323333	0.010953433	0.062185306
4	0.004365844	0.0034651	0.000710634	0.001781252	0.999577463	0.007900993	0.008003431	0.001620192	0.003152746	0.003419092
2	0.00068992	0.000651124	0.999592304	0.015982069	0.001736613	0.02298848	0.004941996	0.004901655	0.003505266	0.003277573
5	0.001473742	0.000363069	0.011686797	0.001172762	0.000637657	0.999570727	0.000551559	0.001699544	0.0022613	0.000514639
6	0.000421075	0.003670362	0.003230336	0.00337797	0.00290063	0.001906002	0.999574661	0.014069715	0.006162729	0.007467825
6	0.000574381	0.000737577	0.004929688	0.005474238	0.004347239	0.009723301	0.999563873	0.000605518	0.000960185	0.001099147
7	0.001095617	0.000536996	0.001993024	0.000950373	0.000844468	0.020265138	0.00093224	0.999660194	0.000716171	0.00318806
0	0.999648631	0.000693665	0.001590362	0.000658305	0.001885266	0.003347455	0.00295559	0.002900853	0.001898426	0.028232021
8	0.000325146	0.000493576	0.00160057	0.002464308	0.00591215	0.000733153	0.005995502	0.002370448	0.999650419	0.001238509
4	0.000698408	0.003464025	0.008334991	0.004232241	0.999614	0.003425829	0.00099235	0.000761895	0.000947698	0.0150307
1	0.000670435	0.999588668	0.000193087	0.000399359	0.000271805	0.00198102	0.000577775	0.001022858	0.000540001	0.001994228
0	0.999670744	0.001317391	0.01425004	0.001617607	0.000819475	0.016113212	0.002970912	0.001671532	0.001883418	0.001935876
3	0.000635437	0.00081644	0.000614624	0.99972564	0.000286057	0.001006046	0.000949515	0.000588878	0.000610675	0.001393124
6	0.00212222	0.000956934	0.005829858	0.002687374	0.002193875	0.003057662	0.999579012	0.000647914	0.000648319	0.002567085
6	0.001915628	0.005131505	0.000934328	0.002053903	0.0037621	0.005235387	0.999495804	0.002603736	0.000821999	0.009335348
1	0.000948691	0.999589622	0.003438811	0.000730592	0.001505627	0.001199114	0.004143591	0.000330147	0.000393771	0.002300105
2	0.000362032	0.000611384	0.999572694	0.001864972	0.001099773	0.002957609	0.001618362	0.000662832	0.000982955	0.00249158
6	0.001658387	0.001208891	0.001107619	0.004262683	0.004237627	0.002476662	0.999584973	0.000544625	0.001138863	0.002741647
9	0.001029858	0.005888349	0.009685569	0.00187215	0.004483282	0.003934018	0.007822317	0.00358187	0.002983693	0.999668598
2	0.000840073	0.007727744	0.999620914	0.002428204	0.003333837	0.001676851	0.021381354	0.0087577	0.000912167	0.002503964
4	0.00081561	0.000423439	0.000939603	0.000850723	0.999624193	0.001283246	0.013526361	0.000742395	0.000846539	0.00097366
2	0.003206074	0.000819633	0.999608696	0.00196078	0.004584108	0.014927167	0.005151322	0.001188169	0.00066489	0.003515493
3	0.001799173	0.000665414	0.001375353	0.999718666	0.000928962	0.002670979	0.000899011	0.010974595	0.039660804	0.000650241
2	0.002461816	0.0053526	0.99957794	0.018343104	0.001582346	0.005386267	0.002985022	0.002258528	0.008241736	0.004250807
5	0.000535852	0.001315879	0.006879441	0.001179089	0.002233247	0.999544263	0.007116247	0.001613854	0.022888398	0.148172617
3	0.000907146	0.00148677	0.009370637	0.999721467	0.001177986	0.001934953	0.000722152	0.005579595	0.003418429	0.01199202
7	0.001421688	0.002983856	0.001065912	0.000813725	0.005146467	0.003503283	0.000749208	0.99967134	0.00046533	0.000613956
5	0.00237021	0.001391854	0.001294904	0.998651922	0.000867434	0.998033583	0.002455707	0.002998186	0.000795955	0.026583133
9	0.002015705	0.001322445	0.003831927	0.000767156	0.001466785	0.003927452	0.000691079	0.001190517	0.001062548	0.999605298
1	0.000123367	0.99966079	0.001409007	0.000521275	0.001634159	0.00227145	0.000271515	0.001814911	0.000242761	0.000329544
2	0.0014522	0.002865007	0.999635696	0.008714464	0.00206205	0.0014855	0.033465181	0.002633867	0.001343586	0.002425533
4	0.000721301	0.000923165	0.002602665	0.001184619	0.999597192	0.00129955	0.026123542	0.00682036	0.002798467	0.065284558
9	0.000513466	0.000255148	0.000875521	0.001776214	0.008885736	0.007163039	0.000422224	0.000340497	0.000721652	0.999626458
0	0.999646604	0.000762797	0.015028455	0.000984604	0.001043372	0.00946312	0.000534821	0.000478132	0.001482729	0.003565761
9	0.001417237	0.000326924	0.059222344	0.002913929	0.004563781	0.001929199	0.000598654	0.006355285	0.000436539	0.999685526
4	0.012530821	0.002213359	0.005949485	0.003028337	0.999621928	0.005527474	0.020204242	0.001815734	0.014622893	0.002117688
1	0.000539598	0.999646366	0.001405487	0.001393842	0.003921176	0.003341213	0.000353735	0.002741448	0.00033318	0.001099741
4	0.006538633	0.000759106	0.002981893	0.001952481	0.999603033	0.007627398	0.001532906	0.00132766	0.000695246	0.000695953
9	0.000661735	0.000552313	0.018252805	0.000754937	0.015146224	0.001370335	0.000549702	0.000756949	0.001108697	0.999663174
8	0.000493429	0.001010786	0.000918751	0.00345561	0.000774776	0.004621942	0.001476954	0.002763089	0.999638736	0.001418687
7	0.001225326	0.001790353	0.004661381	0.002135837	0.000419327	0.001176538	0.000551296	0.999652326	0.001481212	0.012011907
0	0.999593973	0.00061158	0.007724854	0.001258864	0.000274136	0.002724012	0.000371885	0.001079464	0.000909914	0.057507884
3	0.000443681	0.002751279	0.002978895	0.999722123	0.000830211	0.005680733	0.00029696	0.008114181	0.001496489	0.000673869
2	0.001503902	0.004231517	0.999490857	0.012296746	0.001478328	0.023284288	0.003007985	0.033349041	0.098721072	0.002137095
6	0.001452567	0.000734917	0.000731814	0.001557461	0.00768688	0.001430088	0.999528408	0.000507986	0.000650392	0.007854325
9	0.000452762	0.000313492	0.016570013	0.021563895	0.002818433	0.011821985	0.002266143	0.029538728	0.021766035	0.999639571
